Week,Starting Date,Total Value,Num Datapoints,Average Value
122,4/29/2012,522.051515,7,74.57878785
123,5/6/2012,417.7442263,7,59.67774662
124,5/13/2012,433.7719133,7,61.96741619
125,5/20/2012,494.3791399,7,70.62559142
126,5/27/2012,464.1012234,7,66.30017476
127,6/3/2012,481.914759,7,68.84496556
128,6/10/2012,378.8545326,7,54.12207608
129,6/17/2012,404.9116142,7,57.84451632
130,6/24/2012,453.3752472,7,64.76789246
131,7/1/2012,478.796321,7,68.39947442
132,7/8/2012,368.1836327,7,52.59766182
133,7/15/2012,444.9687631,7,63.56696616
134,7/22/2012,337.7538467,7,48.25054953
135,7/29/2012,306.958297,7,43.85118529
136,8/5/2012,286.0978984,7,40.87112834
137,8/12/2012,269.2219531,7,38.46027902
138,8/19/2012,285.6402482,7,40.80574975
139,8/26/2012,311.2859505,7,44.4694215
140,9/2/2012,287.5070068,7,41.07242954
141,9/9/2012,310.6516168,7,44.3788024
142,9/16/2012,280.9265099,7,40.13235856
143,9/23/2012,345.0603188,7,49.29433125
144,9/30/2012,280.2751808,7,40.03931154
145,10/7/2012,514.7316641,7,73.53309487
146,10/14/2012,463.7622632,7,66.25175188
147,10/21/2012,633.6896065,7,90.52708664
148,10/28/2012,636.7789117,7,90.96841596
149,11/4/2012,543.9283173,7,77.70404533
150,11/11/2012,579.8955044,7,82.84221491
151,11/18/2012,653.2218509,7,93.31740726
152,11/25/2012,665.5932409,7,95.0847487
153,12/2/2012,659.8882172,7,94.26974532
154,12/9/2012,627.6001918,7,89.65717026
155,12/16/2012,655.1550761,7,93.59358229
156,12/23/2012,692.7847692,7,98.96925275
157,12/30/2012,616.3763807,7,88.05376867
158,1/6/2013,650.969211,7,92.99560157
159,1/13/2013,526.3005984,7,75.18579977
160,1/20/2013,539.2982634,7,77.04260906
161,1/27/2013,584.7818755,7,83.54026793
162,2/3/2013,587.0031719,7,83.85759599
163,2/10/2013,586.9504433,7,83.85006333
164,2/17/2013,588.1715317,7,84.02450453
165,2/24/2013,559.6025941,7,79.94322773
166,3/3/2013,606.5546264,7,86.65066091
167,3/10/2013,505.0901363,7,72.15573375
168,3/17/2013,541.6937203,7,77.38481718
169,3/24/2013,602.394045,7,86.05629214
170,3/31/2013,671.3929619,7,95.91328027
171,4/7/2013,585.5730056,7,83.65328652
172,4/14/2013,547.1165862,7,78.15951231
173,4/21/2013,464.8834429,7,66.41192041
174,4/28/2013,415.5216182,7,59.36023117
175,5/5/2013,565.2025307,7,80.74321868
176,5/12/2013,477.8106339,7,68.25866199
177,5/19/2013,473.8519493,7,67.69313561
178,5/26/2013,493.6590257,7,70.52271795
179,6/2/2013,371.0140863,7,53.00201233
180,6/9/2013,405.6143936,7,57.94491337
181,6/16/2013,416.4026083,7,59.4860869
182,6/23/2013,516.1371022,7,73.73387174
183,6/30/2013,430.7985016,7,61.54264308
184,7/7/2013,416.5889498,7,59.51270712
185,7/14/2013,364.3988326,7,52.05697608
186,7/21/2013,351.5011966,7,50.21445665
187,7/28/2013,356.4006026,7,50.9143718
188,8/4/2013,488.2841524,7,69.75487891
189,8/11/2013,429.4435119,7,61.34907314
190,8/18/2013,455.1400374,7,65.02000534
191,8/25/2013,524.4514014,7,74.92162878
192,9/1/2013,554.1886221,7,79.16980316
193,9/8/2013,395.5165884,7,56.50236977
194,9/15/2013,514.1901655,7,73.45573793
195,9/22/2013,630.2369782,7,90.03385402
196,9/29/2013,593.2688672,7,84.75269531
197,10/6/2013,506.7774545,7,72.39677921
198,10/13/2013,509.3603907,7,72.7657701
199,10/20/2013,387.6282807,7,55.37546867
200,10/27/2013,596.5301646,7,85.21859494
201,11/3/2013,500.1195602,7,71.44565146
202,11/10/2013,465.8371173,7,66.54815962
203,11/17/2013,540.4651591,7,77.20930844
204,11/24/2013,470.3072521,7,67.1867503
205,12/1/2013,580.2169614,7,82.88813734
206,12/8/2013,618.7059601,7,88.38656573
207,12/15/2013,488.551773,7,69.79311043
208,12/22/2013,499.8102091,7,71.40145844
209,12/29/2013,428.2259568,7,61.17513668
210,1/5/2014,496.9415529,7,70.99165042
211,1/12/2014,389.3778041,7,55.62540059
212,1/19/2014,311.744467,7,44.53492386
213,1/26/2014,502.2627684,7,71.75182405
214,2/2/2014,542.3372634,7,77.47675191
215,2/9/2014,658.8009857,7,94.11442653
216,2/16/2014,565.159312,7,80.73704458
217,2/23/2014,574.3650757,7,82.05215367
218,3/2/2014,629.1478406,7,89.87826294
219,3/9/2014,489.3351294,7,69.90501849
220,3/16/2014,411.8462818,7,58.83518312
221,3/23/2014,528.9893908,7,75.56991298
222,3/30/2014,602.6232906,7,86.08904151
223,4/6/2014,504.3941534,7,72.05630763
224,4/13/2014,435.9734393,7,62.2819199
225,4/20/2014,531.9099041,7,75.98712915
226,4/27/2014,431.2446714,7,61.60638162
227,5/4/2014,490.2410071,7,70.03442959
228,5/11/2014,325.3701755,7,46.48145364
229,5/18/2014,447.2862836,7,63.89804052
230,5/25/2014,378.8017791,7,54.11453988
231,6/1/2014,292.2307085,7,41.74724407
232,6/8/2014,314.4353558,7,44.91933654
233,6/15/2014,305.206568,7,43.60093828
234,6/22/2014,337.9312033,7,48.27588619
235,6/29/2014,232.1616401,7,33.16594858
236,7/6/2014,258.6857548,7,36.95510783
237,7/13/2014,312.3524051,7,44.62177215
238,7/20/2014,338.1398804,7,48.3056972
239,7/27/2014,226.1885152,7,32.31264503
240,8/3/2014,416.3107859,7,59.47296941
241,8/10/2014,415.8643639,7,59.40919485
242,8/17/2014,381.3113746,7,54.47305351
243,8/24/2014,326.2683778,7,46.60976826
244,8/31/2014,286.5171419,7,40.93102028
245,9/7/2014,283.3696948,7,40.48138497
246,9/14/2014,428.7920051,7,61.25600073
247,9/21/2014,611.9415254,7,87.42021791
248,9/28/2014,478.3126279,7,68.33037541
249,10/5/2014,301.4548606,7,43.06498009
250,10/12/2014,490.8876571,7,70.12680816
251,10/19/2014,662.8572991,7,94.69389988
252,10/26/2014,633.3666939,7,90.48095627
253,11/2/2014,575.6480523,7,82.23543604
254,11/9/2014,585.9028232,7,83.70040331
255,11/16/2014,504.2288727,7,72.03269609
256,11/23/2014,583.9403791,7,83.42005416
257,11/30/2014,685.1063914,7,97.87234163
258,12/7/2014,686.1617312,7,98.02310446
259,12/14/2014,630.072654,7,90.01037914
260,12/21/2014,632.9034536,7,90.41477908
261,12/28/2014,544.3380493,7,77.76257847
262,1/4/2015,522.8416087,7,74.69165838
263,1/11/2015,644.4883872,7,92.0697696
264,1/18/2015,553.4972141,7,79.07103059
265,1/25/2015,581.4582109,7,83.0654587
266,2/1/2015,620.1410496,7,88.59157851
267,2/8/2015,578.5878407,7,82.65540582
268,2/15/2015,497.0529251,7,71.00756073
269,2/22/2015,474.8479717,7,67.83542452
270,3/1/2015,500.9307506,7,71.56153579
271,3/8/2015,509.5813291,7,72.79733273
272,3/15/2015,578.4468976,7,82.63527108
273,3/22/2015,621.3572193,7,88.76531705
274,3/29/2015,467.0364691,7,66.71949558
275,4/5/2015,623.7379905,7,89.10542721
276,4/12/2015,491.1960299,7,70.17086141
277,4/19/2015,513.4245058,7,73.34635797
278,4/26/2015,443.9274504,7,63.4182072
279,5/3/2015,423.7346102,7,60.53351575
280,5/10/2015,525.54377,7,75.07768142
281,5/17/2015,520.9449786,7,74.42071123
282,5/24/2015,475.7755821,7,67.9679403
283,5/31/2015,459.6209982,7,65.6601426
284,6/7/2015,389.3956539,7,55.62795056
285,6/14/2015,280.1017413,7,40.01453448
286,6/21/2015,292.8606784,7,41.83723977
287,6/28/2015,338.3848275,7,48.34068965
288,7/5/2015,507.6360618,7,72.5194374
289,7/12/2015,382.0556716,7,54.57938166
290,7/19/2015,374.786512,7,53.54093028
291,7/26/2015,256.8259177,7,36.68941681
292,8/2/2015,432.465464,7,61.78078058
293,8/9/2015,340.5420517,7,48.64886453
294,8/16/2015,252.3795949,7,36.05422785
295,8/23/2015,389.0191643,7,55.57416633
296,8/30/2015,484.3040524,7,69.1862932
297,9/6/2015,247.0848328,7,35.29783325
298,9/13/2015,530.9311101,7,75.84730144
299,9/20/2015,380.8617631,7,54.4088233
300,9/27/2015,475.5226548,7,67.93180782
301,10/4/2015,436.8183161,7,62.40261658
302,10/11/2015,430.4945089,7,61.49921556
303,10/18/2015,514.3083142,7,73.47261631
304,10/25/2015,517.5556814,7,73.93652592
305,11/1/2015,539.4028321,7,77.05754744
306,11/8/2015,584.4906696,7,83.49866709
307,11/15/2015,591.2768773,7,84.46812533
308,11/22/2015,574.2154247,7,82.03077496
309,11/29/2015,559.0791808,7,79.8684544
310,12/6/2015,680.7513797,7,97.25019711
311,12/13/2015,638.6379705,7,91.23399579
312,12/20/2015,650.4510874,7,92.92158392
313,12/27/2015,586.8093019,7,83.82990027
314,1/3/2016,636.14606,7,90.87800858
315,1/10/2016,638.4867126,7,91.21238751
316,1/17/2016,649.1499442,7,92.73570632
317,1/24/2016,649.9737782,7,92.85339688
318,1/31/2016,384.7858024,7,54.96940035
319,2/7/2016,513.495404,7,73.35648629
320,2/14/2016,560.1049588,7,80.01499411
321,2/21/2016,658.0236087,7,94.00337268
