Week #,Starting Date,Total Value,Num Datapoints,Average Value
617,10/24/2021,74.34694193,7,10.6209917
618,10/31/2021,62.124947,7,8.874992428
619,11/7/2021,65.12577692,7,9.303682417
620,11/14/2021,64.1689977,7,9.166999671
621,11/21/2021,64.31624189,7,9.188034556
622,11/28/2021,85.84637024,7,12.26376718
623,12/5/2021,38.52812809,7,5.504018298
624,12/12/2021,9.300140108,7,1.328591444
625,12/19/2021,17.29098928,7,2.470141325
626,12/26/2021,-3.111966093,7,-0.4445665848
627,1/2/2022,29.85803336,7,4.265433337
628,1/9/2022,55.93401793,7,7.990573991
629,1/16/2022,56.83217931,7,8.118882758
630,1/23/2022,56.82003181,7,8.117147402
631,1/30/2022,45.05471897,7,6.436388424
632,2/6/2022,92.83289731,7,13.26184247
633,2/13/2022,62.85873191,7,8.979818844
634,2/20/2022,18.1058279,7,2.586546843
635,2/27/2022,57.51111069,7,8.215872955
636,3/6/2022,54.48810678,7,7.784015254
637,3/13/2022,59.04455094,7,8.434935849
638,3/20/2022,96.38795184,7,13.76970741
639,3/27/2022,77.60554728,7,11.08650675
640,4/3/2022,86.4029597,7,12.34327996
641,4/10/2022,37.16911522,7,5.309873602
642,4/17/2022,52.80876015,7,7.544108593
643,4/24/2022,82.94600958,7,11.84942994
644,5/1/2022,86.06513071,7,12.29501867
645,5/8/2022,60.19471715,7,8.599245307
646,5/15/2022,115.6226542,7,16.51752203
647,5/22/2022,125.4593653,7,17.92276648
648,5/29/2022,109.2506274,7,15.60723248
649,6/5/2022,139.3251846,7,19.90359781
650,6/12/2022,102.3886002,7,14.62694289
651,6/19/2022,156.9843602,7,22.42633718
652,6/26/2022,158.5650934,7,22.6521562
653,7/3/2022,133.9300563,7,19.13286519
654,7/10/2022,180.2296264,7,25.74708949
